rank,author_id,text,created_at,date,time,author_name,url,sentiment,class
top5,ua@osintua.eu,"<p>TRANSLATION :<br>A Ukrainian serviceman has not been paid his salary for three months now. After he was wounded, he was hospitalized in Odessa, where he is still lying.<br>ORIGINAL :<br>Военному Украины уже как три месяца не выплачивают зарплату. После ранения, его госпитализировали в Одессу где он и лежит до сих пор.<br>SOURCE :<br><a href=""https://t.me/XU_kraine/36506"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">t.me/XU_kraine/36506</span><span class=""invisible""></span></a><br>XUA-фото войны <br>Media : <a href=""https://ukraine.osintukraine.com/media/2023-05-06/436781.MP4"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/media</span><span class=""invisible"">/2023-05-06/436781.MP4</span></a> <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-05_10.html#436781"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">05_10.html#436781</span></a></p>",2023-05-06 08:20:20+00:00,2023-05-06,8:20:20+,AmplifyUkraine,https://osintua.eu/@ua/110320760968839279,negative,mastodon
top5,ua@osintua.eu,"<p>TRANSLATION :<br>❗️⚡️Украинская Air Defense shot down the Russian ""Dagger. Officially, the commander of the Air Forces of the AFU Nikolay Oleshchuk<br>  <br>The Patriot air defense system shot down the Russian hypersonic missile.   <br>  <br>Oleshchuk noted that this happened during a night attack on May 4 in the skies of Kyiv region.  The X-47 missile was fired by a MiG-31K from Russian territory.<br>ORIGINAL :<br>❗️ <br>Media : <a href=""https://ukraine.osintukraine.com/media/2023-05-06/436782.jpg"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/media</span><span class=""invisible"">/2023-05-06/436782.jpg</span></a> <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-05_10.html#436782"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">05_10.html#436782</span></a></p>",2023-05-06 08:25:24+00:00,2023-05-06,8:25:24+,AmplifyUkraine,https://osintua.eu/@ua/110320780895434345,negative,mastodon
top5,ua@osintua.eu,"<p>TRANSLATION :<br>⚡⚡Officially: Ukraine shot down ""unparalleled"" ""Dagger<br>  <br>This happened during a night attack on May 4 in the skies of Kyiv region. The Kh-47 missile was fired by a MiG-31K from Russian territory. It was shot down using the Patriot system, the commander of the Air Force of the AFU, Mykola Oleshchuk, said.  <br>  <br>🇺🇦 Ukraine Now / Subscribe<br>ORIGINAL :<br>⚡⚡Официально: Украина сбила «не им <br>Media : <a href=""https://ukraine.osintukraine.com/media/2023-05-06/436747.jpg"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/media</span><span class=""invisible"">/2023-05-06/436747.jpg</span></a> <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-05_10.html#436747"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">05_10.html#436747</span></a></p>",2023-05-06 08:26:08+00:00,2023-05-06,8:26:08+,AmplifyUkraine,https://osintua.eu/@ua/110320783760964221,negative,mastodon
top5,ua@osintua.eu,"<p>TRANSLATION :<br>❗️⚡️За 24 hours the Russians launched missile strikes against Sloviansk, Kramatorsk, and Druzhkivka<br>  <br>▪️На Donetsk direction 3 people were killed in Avdeevka, 1 person was wounded in Kostyantynivka of Maryinka community.  <br>  <br>▪️На Gorlovka direction 2 people were killed in Konstantinovska TG: in Konstantinovka and Predtechino. 2 houses were damaged in Soledarskaya commune, 6 in Tore <br>Media : <a href=""https://ukraine.osintukraine.com/media/2023-05-06/436784.jpg"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/media</span><span class=""invisible"">/2023-05-06/436784.jpg</span></a> <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-05_10.html#436784"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">05_10.html#436784</span></a></p>",2023-05-06 08:35:32+00:00,2023-05-06,8:35:32+,AmplifyUkraine,https://osintua.eu/@ua/110320820699476882,negative,mastodon
top5,ua@osintua.eu,"<p>TRANSLATION :<br>Forwarded from SOCIAL NEWS Commander of the Ukrainian Air Force Oleshchuk confirmed the downing of a Russian hypersonic Kinzhal missile over Kyiv region on the night of May 4. The missile was shot down using the Patriot air defense system.<br>ORIGINAL :<br>Forwarded from СУСПІЛЬНЕ НОВИНИ  Командувач Повітряних сил ЗСУ Олещук підтвердив збиття російської гіперзвукової ракети «Кинжал» в ніч  <br>Media :  <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-05_10.html#436787"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">05_10.html#436787</span></a></p>",2023-05-06 08:50:42+00:00,2023-05-06,8:50:42+,AmplifyUkraine,https://osintua.eu/@ua/110320880383341863,negative,mastodon
top5,ua@osintua.eu,"<p>TRANSLATION :<br>🇺🇦Повітряні <a href=""https://osintua.eu/tags/UkrainianArmed"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>UkrainianArmed</span></a> Forces say they shot down a Russian Kinzhal hypersonic missile on May 4<br>  <br>The X-47 missile was shot down during a night attack in the sky over Kyiv region.  <br>  <br><a href=""https://osintua.eu/tags/Ukraine"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Ukraine</span></a> <a href=""https://osintua.eu/tags/Ukraine"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Ukraine</span></a> <a href=""https://osintua.eu/tags/ArmUkraineNow"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>ArmUkraineNow</span></a><br>  <br>@milinua<br>ORIGINAL :<br>🇺🇦Повітряні сили <a href=""https://osintua.eu/tags/%D0%97%D0%A1%D0%A3"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>ЗСУ</span></a> заявили, що 4 травня було збито російську гіперзвукову ракету «Кинжал»  <br>  <br>Збиття ракети Х-47 відбулося під час н <br>Media : <a href=""https://ukraine.osintukraine.com/media/2023-05-06/436834.jpg"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/media</span><span class=""invisible"">/2023-05-06/436834.jpg</span></a> <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-05_10.html#436834"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">05_10.html#436834</span></a></p>",2023-05-06 09:00:04+00:00,2023-05-06,9:00:04+,AmplifyUkraine,https://osintua.eu/@ua/110320917156774443,negative,mastodon
top5,ua@osintua.eu,"<p>TRANSLATION :<br>Forwarded from SOCIAL NEWS Commander of the Ukrainian Air Force Oleshchuk confirmed the downing of a Russian hypersonic Kinzhal missile over Kyiv region on the night of May 4. The missile was shot down using the Patriot air defense system.<br>ORIGINAL :<br>Forwarded from СУСПІЛЬНЕ НОВИНИ  Командувач Повітряних сил ЗСУ Олещук підтвердив збиття російської гіперзвукової ракети «Кинжал» в ніч  <br>Media :  <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-05_10.html#436792"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">05_10.html#436792</span></a></p>",2023-05-06 09:16:04+00:00,2023-05-06,9:16:04+,AmplifyUkraine,https://osintua.eu/@ua/110320980109103319,negative,mastodon
top5,ua@osintua.eu,"<p>TRANSLATION :<br>🫡 Today is Infantry Day<br>  <br>""You are the backbone of the army. An example of fortitude, courage, brotherhood and indestructibility of spirit,"" wrote Zaluzhny.  <br>  <br>""Rifle, mechanized, motorized infantry, and mountain assault units daily, in tough battles, give a worthy rebuff to Russian invaders.""  <br>  <br>Congratulations to the Heroes! 🇺🇦<br>ORIGINAL :<br>🫡Сегодня отмечается День пехоты  <br> <br>Media : <a href=""https://ukraine.osintukraine.com/media/2023-05-06/436842.MP4"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/media</span><span class=""invisible"">/2023-05-06/436842.MP4</span></a> <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-05_10.html#436842"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">05_10.html#436842</span></a></p>",2023-05-06 09:40:37+00:00,2023-05-06,9:40:37+,AmplifyUkraine,https://osintua.eu/@ua/110321076622994174,positive,mastodon
top5,ua@osintua.eu,"<p>TRANSLATION :<br>❗️🔌 Pokrovsk: residents were warned about high voltage in the network<br>  <br>""As of the morning of the current day, Pokrovsk is receiving overvoltage. The situation arose because Pokrovsk was powered from a backup line after the system of the main node was damaged. Please take this into account when using electrical appliances,"" the city military administration urged.<br>ORIGINAL :<br>❗️🔌 По <br>Media :  <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-05_10.html#436843"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">05_10.html#436843</span></a></p>",2023-05-06 09:45:40+00:00,2023-05-06,9:45:40+,AmplifyUkraine,https://osintua.eu/@ua/110321096521902225,negative,mastodon
top5,ua@osintua.eu,"<p>TRANSLATION :<br>Russian shelling destroyed a monument to an L-29 aircraft in Vovchansk. The strikes on the city took place in the morning, the head of the Chuhuiv district military administration, Serhiy Lobodenko, told Suspilne Kharkiv.<br>ORIGINAL :<br>Російські обстріли зруйнували пам'ятник літаку Л-29 у Вовчанську. Удари по місту завдали під ранок, повідомив Суспільне Харків начальник Чугуївської райо <br>Media : <a href=""https://ukraine.osintukraine.com/media/2023-05-06/436896.jpg"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/media</span><span class=""invisible"">/2023-05-06/436896.jpg</span></a> <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-05_10.html#436896"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">05_10.html#436896</span></a></p>",2023-05-06 10:05:09+00:00,2023-05-06,0:05:09+,AmplifyUkraine,https://osintua.eu/@ua/110321173077717668,negative,mastodon
top5,ua@osintua.eu,"<p>TRANSLATION :<br>The car in which Prilepin was traveling exploded at 10:40. The guard driver, Alexander, died on the spot. Prilepin himself was seriously injured, his legs were injured.  In the ""Audi"" they were traveling together. An IED was placed under the hood. The car overturned after the explosion. The crater under the car was about 1.5 meters in diameter and 0.7 meters deep.   <br>  <br>That's how wr <br>Media :  <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-05_10.html#436897"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">05_10.html#436897</span></a></p>",2023-05-06 10:10:12+00:00,2023-05-06,0:10:12+,AmplifyUkraine,https://osintua.eu/@ua/110321192974789949,negative,mastodon
top5,ua@osintua.eu,"<p>TRANSLATION :<br>There is a saying that the sweat of the artillery saves the blood of the infantry. And the sweat of the infantry, which covers almost the entire Ukrainian land, preserves each of us.  <br>  <br>Today, the largest branch of the Armed Forces of Ukraine celebrates its official holiday - Infantry Day.  <br>  <br>On this day, we thank those who defend our country and bow our heads to those who defend <br>Media : <a href=""https://ukraine.osintukraine.com/media/2023-05-06/436848.jpg"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/media</span><span class=""invisible"">/2023-05-06/436848.jpg</span></a> <br>Archive : <a href=""https://ukraine.osintukraine.com/2023-05_10.html#436848"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">ukraine.osintukraine.com/2023-</span><span class=""invisible"">05_10.html#436848</span></a></p>",2023-05-06 10:10:59+00:00,2023-05-06,0:10:59+,AmplifyUkraine,https://osintua.eu/@ua/110321196034605148,positive,mastodon
